route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,wheelchair_accessible,bikes_allowed
"143",1523_CZ,1523_64156,"Kokotów SKA",,0,CZ_143-04_12,902859,0,0
"143",1522_CZ,1522_45458,"Podgórze SKA",,1,CZ_143-04_13,901199,0,0
"143",1523_CZ,1523_64157,"Podgórze SKA",,1,CZ_143-04_13,902860,0,0
"143",1522_CZ,1522_45461,"Kokotów SKA",,0,CZ_143-04_14,901198,0,0
"143",1523_CZ,1523_64158,"Kokotów SKA",,0,CZ_143-04_14,902859,0,0
"143",1522_CZ,1522_45464,"Podgórze SKA",,1,CZ_143-04_15,901199,0,0
"143",1523_CZ,1523_64159,"Podgórze SKA",,1,CZ_143-04_15,902860,0,0
"143",1522_CZ,1522_45467,"Kokotów SKA",,0,CZ_143-04_16,901198,0,0
"143",1523_CZ,1523_64160,"Kokotów SKA",,0,CZ_143-04_16,902859,0,0
"143",1522_CZ,1522_45470,"Podgórze SKA",,1,CZ_143-04_17,901199,0,0
"143",1523_CZ,1523_64161,"Podgórze SKA",,1,CZ_143-04_17,902860,0,0
"143",1522_CZ,1522_45473,"Kokotów SKA",,0,CZ_143-04_18,901198,0,0
"143",1523_CZ,1523_64162,"Kokotów SKA",,0,CZ_143-04_18,902859,0,0
"143",1522_CZ,1522_45476,"Podgórze SKA",,1,CZ_143-04_19,901199,0,0
"143",1523_CZ,1523_64163,"Podgórze SKA",,1,CZ_143-04_19,902860,0,0
"143",1522_CZ,1522_45480,"Kokotów SKA",,0,CZ_143-04_20,901198,0,0
"143",1523_CZ,1523_64164,"Kokotów SKA",,0,CZ_143-04_20,902859,0,0
"143",1522_CZ,1522_45482,"Podgórze SKA",,1,CZ_143-04_21,901199,0,0
"143",1523_CZ,1523_64165,"Podgórze SKA",,1,CZ_143-04_21,902860,0,0
"143",1522_CZ,1522_45485,"Kokotów SKA",,0,CZ_143-04_22,901198,0,0
"143",1523_CZ,1523_64166,"Kokotów SKA",,0,CZ_143-04_22,902859,0,0
"143",1522_CZ,1522_45488,"Podgórze SKA",,1,CZ_143-04_23,901199,0,0
"143",1523_CZ,1523_64167,"Podgórze SKA",,1,CZ_143-04_23,902860,0,0
"143",1522_CZ,1522_45491,"Kokotów SKA",,0,CZ_143-04_24,901198,0,0
"143",1523_CZ,1523_64168,"Kokotów SKA",,0,CZ_143-04_24,902859,0,0
"143",1522_CZ,1522_45494,"Podgórze SKA",,1,CZ_143-04_25,901199,0,0
"143",1523_CZ,1523_64169,"Podgórze SKA",,1,CZ_143-04_25,902860,0,0
"143",1522_CZ,1522_45497,"Kokotów SKA",,0,CZ_143-04_26,901198,0,0
"143",1523_CZ,1523_64170,"Kokotów SKA",,0,CZ_143-04_26,902859,0,0
"143",1522_CZ,1522_45500,"Podgórze SKA",,1,CZ_143-04_27,901199,0,0
"143",1523_CZ,1523_64171,"Podgórze SKA",,1,CZ_143-04_27,902860,0,0
"143",1522_CZ,1522_45503,"Kokotów SKA",,0,CZ_143-04_28,901198,0,0
"143",1523_CZ,1523_64172,"Kokotów SKA",,0,CZ_143-04_28,902859,0,0
"143",1522_CZ,1522_45506,"Podgórze SKA",,1,CZ_143-04_29,901199,0,0
"143",1523_CZ,1523_64173,"Podgórze SKA",,1,CZ_143-04_29,902860,0,0
"143",1522_CZ,1522_45509,"Kokotów SKA",,0,CZ_143-04_30,901198,0,0
"143",1523_CZ,1523_64174,"Kokotów SKA",,0,CZ_143-04_30,902859,0,0
"143",1522_CZ,1522_45513,"Podgórze SKA",,1,CZ_143-04_31,901199,0,0
"143",1523_CZ,1523_64175,"Podgórze SKA",,1,CZ_143-04_31,902860,0,0
"143",1522_CZ,1522_45521,"Kokotów SKA",,0,CZ_143-05_2,901198,0,0
"143",1523_CZ,1523_63987,"Kokotów SKA",,0,CZ_143-05_2,902859,0,0
"143",1522_CZ,1522_45525,"Podgórze SKA",,1,CZ_143-05_3,901199,0,0
"143",1523_CZ,1523_63988,"Podgórze SKA",,1,CZ_143-05_3,902860,0,0
"143",1522_CZ,1522_45529,"Kokotów SKA",,0,CZ_143-05_4,901198,0,0
"143",1523_CZ,1523_63989,"Kokotów SKA",,0,CZ_143-05_4,902859,0,0
"143",1522_CZ,1522_45532,"Podgórze SKA",,1,CZ_143-05_5,901199,0,0
"143",1523_CZ,1523_63990,"Podgórze SKA",,1,CZ_143-05_5,902860,0,0
"143",1522_CZ,1522_45534,"Kokotów SKA",,0,CZ_143-05_6,901198,0,0
"143",1523_CZ,1523_63991,"Kokotów SKA",,0,CZ_143-05_6,902859,0,0
"143",1522_CZ,1522_45536,"Podgórze SKA",,1,CZ_143-05_7,901199,0,0
"143",1523_CZ,1523_63992,"Podgórze SKA",,1,CZ_143-05_7,902860,0,0
"143",1522_CZ,1522_45540,"Kokotów SKA",,0,CZ_143-05_8,901198,0,0
"143",1523_CZ,1523_63993,"Kokotów SKA",,0,CZ_143-05_8,902859,0,0
"143",1522_CZ,1522_45544,"Podgórze SKA",,1,CZ_143-05_9,901199,0,0
"143",1523_CZ,1523_63994,"Podgórze SKA",,1,CZ_143-05_9,902860,0,0
"143",1522_CZ,1522_45546,"Kokotów SKA",,0,CZ_143-05_10,901198,0,0
"143",1523_CZ,1523_63995,"Kokotów SKA",,0,CZ_143-05_10,902859,0,0
"143",1522_CZ,1522_45550,"Podgórze SKA",,1,CZ_143-05_11,901199,0,0
"143",1523_CZ,1523_63996,"Podgórze SKA",,1,CZ_143-05_11,902860,0,0
"143",1522_CZ,1522_45551,"Kokotów SKA",,0,CZ_143-05_12,901198,0,0
"143",1523_CZ,1523_63997,"Kokotów SKA",,0,CZ_143-05_12,902859,0,0
"143",1522_CZ,1522_45554,"Podgórze SKA",,1,CZ_143-05_13,901199,0,0
"143",1523_CZ,1523_63998,"Podgórze SKA",,1,CZ_143-05_13,902860,0,0
"143",1522_CZ,1522_45557,"Kokotów SKA",,0,CZ_143-05_14,901198,0,0
"143",1523_CZ,1523_63999,"Kokotów SKA",,0,CZ_143-05_14,902859,0,0
"143",1522_CZ,1522_45560,"Podgórze SKA",,1,CZ_143-05_15,901199,0,0
"143",1523_CZ,1523_64000,"Podgórze SKA",,1,CZ_143-05_15,902860,0,0
"143",1522_CZ,1522_45563,"Kokotów SKA",,0,CZ_143-05_16,901198,0,0
"143",1523_CZ,1523_64001,"Kokotów SKA",,0,CZ_143-05_16,902859,0,0
"143",1522_CZ,1522_45566,"Podgórze SKA",,1,CZ_143-05_17,901199,0,0
"143",1523_CZ,1523_64002,"Podgórze SKA",,1,CZ_143-05_17,902860,0,0
"143",1522_CZ,1522_45569,"Kokotów SKA",,0,CZ_143-05_18,901198,0,0
"143",1523_CZ,1523_64003,"Kokotów SKA",,0,CZ_143-05_18,902859,0,0
"143",1522_CZ,1522_45572,"Podgórze SKA",,1,CZ_143-05_19,901199,0,0
"143",1523_CZ,1523_64004,"Podgórze SKA",,1,CZ_143-05_19,902860,0,0
"143",1522_CZ,1522_45575,"Kokotów SKA",,0,CZ_143-05_20,901198,0,0
"143",1523_CZ,1523_64005,"Kokotów SKA",,0,CZ_143-05_20,902859,0,0
"143",1522_CZ,1522_45578,"Podgórze SKA",,1,CZ_143-05_21,901199,0,0
"143",1523_CZ,1523_64006,"Podgórze SKA",,1,CZ_143-05_21,902860,0,0
"143",1522_CZ,1522_45581,"Kokotów SKA",,0,CZ_143-05_22,901198,0,0
"143",1523_CZ,1523_64007,"Kokotów SKA",,0,CZ_143-05_22,902859,0,0
"143",1522_CZ,1522_45584,"Podgórze SKA",,1,CZ_143-05_23,901199,0,0
"143",1523_CZ,1523_64008,"Podgórze SKA",,1,CZ_143-05_23,902860,0,0
"143",1522_CZ,1522_45587,"Kokotów SKA",,0,CZ_143-05_24,901198,0,0
"143",1523_CZ,1523_64009,"Kokotów SKA",,0,CZ_143-05_24,902859,0,0
"143",1522_CZ,1522_45590,"Podgórze SKA",,1,CZ_143-05_25,901199,0,0
"143",1523_CZ,1523_64010,"Podgórze SKA",,1,CZ_143-05_25,902860,0,0
"143",1522_CZ,1522_45593,"Kokotów SKA",,0,CZ_143-05_26,901198,0,0
"143",1523_CZ,1523_64011,"Kokotów SKA",,0,CZ_143-05_26,902859,0,0
"143",1522_CZ,1522_45596,"Podgórze SKA",,1,CZ_143-05_27,901199,0,0
"143",1523_CZ,1523_64012,"Podgórze SKA",,1,CZ_143-05_27,902860,0,0
"143",1522_CZ,1522_45599,"Kokotów SKA",,0,CZ_143-05_28,901198,0,0
"143",1523_CZ,1523_64013,"Kokotów SKA",,0,CZ_143-05_28,902859,0,0
"143",1522_CZ,1522_45602,"Podgórze SKA",,1,CZ_143-05_29,901199,0,0
"143",1523_CZ,1523_64014,"Podgórze SKA",,1,CZ_143-05_29,902860,0,0
"147",1522_CZ,1522_44620,"Żabiniec",,0,CZ_147-01_2,900187,0,0
"147",1523_CZ,1523_63883,"Żabiniec",,0,CZ_147-01_2,903045,0,0
"147",1522_CZ,1522_44622,"Nowy Kleparz",,1,CZ_147-01_3,900189,0,0
"147",1523_CZ,1523_63884,"Nowy Kleparz",,1,CZ_147-01_3,903046,0,0
"147",1522_CZ,1522_44625,"Żabiniec",,0,CZ_147-01_4,900187,0,0
"147",1523_CZ,1523_63885,"Żabiniec",,0,CZ_147-01_4,903045,0,0
"147",1522_CZ,1522_44628,"Nowy Kleparz",,1,CZ_147-01_5,900189,0,0
"147",1523_CZ,1523_63886,"Nowy Kleparz",,1,CZ_147-01_5,903046,0,0
"147",1522_CZ,1522_44631,"Żabiniec",,0,CZ_147-01_6,900187,0,0
"147",1523_CZ,1523_63887,"Żabiniec",,0,CZ_147-01_6,903045,0,0
"147",1522_CZ,1522_44634,"Nowy Kleparz",,1,CZ_147-01_7,900189,0,0
"147",1523_CZ,1523_63888,"Nowy Kleparz",,1,CZ_147-01_7,903046,0,0
"147",1522_CZ,1522_44639,"Żabiniec",,0,CZ_147-01_8,900187,0,0
"147",1523_CZ,1523_63889,"Żabiniec",,0,CZ_147-01_8,903045,0,0
"147",1522_CZ,1522_44642,"Nowy Kleparz",,1,CZ_147-01_9,900189,0,0
"147",1523_CZ,1523_63890,"Nowy Kleparz",,1,CZ_147-01_9,903046,0,0
"147",1522_CZ,1522_44643,"Żabiniec",,0,CZ_147-01_10,900187,0,0
"147",1523_CZ,1523_63891,"Żabiniec",,0,CZ_147-01_10,903045,0,0
"147",1522_CZ,1522_44648,"Nowy Kleparz",,1,CZ_147-01_11,900189,0,0
"147",1523_CZ,1523_63892,"Nowy Kleparz",,1,CZ_147-01_11,903046,0,0
"147",1522_CZ,1522_44650,"Żabiniec",,0,CZ_147-01_12,900187,0,0
"147",1523_CZ,1523_63893,"Żabiniec",,0,CZ_147-01_12,903045,0,0
"147",1522_CZ,1522_44654,"Nowy Kleparz",,1,CZ_147-01_13,900189,0,0
"147",1523_CZ,1523_63894,"Nowy Kleparz",,1,CZ_147-01_13,903046,0,0
"147",1522_CZ,1522_44655,"Żabiniec",,0,CZ_147-01_14,900187,0,0
"147",1523_CZ,1523_63895,"Żabiniec",,0,CZ_147-01_14,903045,0,0
"147",1522_CZ,1522_44659,"Nowy Kleparz",,1,CZ_147-01_15,900189,0,0
"147",1523_CZ,1523_63896,"Nowy Kleparz",,1,CZ_147-01_15,903046,0,0
"147",1522_CZ,1522_44661,"Żabiniec",,0,CZ_147-01_16,900187,0,0
"147",1523_CZ,1523_63897,"Żabiniec",,0,CZ_147-01_16,903045,0,0
"147",1522_CZ,1522_44666,"Nowy Kleparz",,1,CZ_147-01_17,900189,0,0
"147",1523_CZ,1523_63898,"Nowy Kleparz",,1,CZ_147-01_17,903046,0,0
"147",1522_CZ,1522_44667,"Żabiniec",,0,CZ_147-01_18,900187,0,0
"147",1523_CZ,1523_63899,"Żabiniec",,0,CZ_147-01_18,903045,0,0
"147",1522_CZ,1522_44672,"Nowy Kleparz",,1,CZ_147-01_19,900189,0,0
"147",1523_CZ,1523_63900,"Nowy Kleparz",,1,CZ_147-01_19,903046,0,0
"147",1522_CZ,1522_44674,"Żabiniec",,0,CZ_147-01_20,900187,0,0
"147",1523_CZ,1523_63901,"Żabiniec",,0,CZ_147-01_20,903045,0,0
"147",1522_CZ,1522_44676,"Nowy Kleparz",,1,CZ_147-01_21,900189,0,0
"147",1523_CZ,1523_63902,"Nowy Kleparz",,1,CZ_147-01_21,903046,0,0
"147",1522_CZ,1522_44680,"Żabiniec",,0,CZ_147-01_22,900187,0,0
"147",1523_CZ,1523_63903,"Żabiniec",,0,CZ_147-01_22,903045,0,0
"147",1522_CZ,1522_44682,"Nowy Kleparz",,1,CZ_147-01_23,900189,0,0
"147",1523_CZ,1523_63904,"Nowy Kleparz",,1,CZ_147-01_23,903046,0,0
"147",1522_CZ,1522_44693,"Żabiniec",,0,CZ_147-01_26,900187,0,0
"147",1523_CZ,1523_63907,"Żabiniec",,0,CZ_147-01_26,903045,0,0
"147",1522_CZ,1522_44696,"Nowy Kleparz",,1,CZ_147-01_27,900189,0,0
"147",1523_CZ,1523_63908,"Nowy Kleparz",,1,CZ_147-01_27,903046,0,0
"147",1522_CZ,1522_44698,"Żabiniec",,0,CZ_147-01_28,900187,0,0
"147",1523_CZ,1523_63909,"Żabiniec",,0,CZ_147-01_28,903045,0,0
"147",1522_CZ,1522_44701,"Nowy Kleparz",,1,CZ_147-01_29,900189,0,0
"147",1523_CZ,1523_63910,"Nowy Kleparz",,1,CZ_147-01_29,903046,0,0
"147",1522_CZ,1522_44704,"Żabiniec",,0,CZ_147-01_30,900187,0,0
"147",1523_CZ,1523_63911,"Żabiniec",,0,CZ_147-01_30,903045,0,0
"147",1522_CZ,1522_44709,"Nowy Kleparz",,1,CZ_147-01_31,900189,0,0
"147",1523_CZ,1523_63912,"Nowy Kleparz",,1,CZ_147-01_31,903046,0,0
"147",1522_CZ,1522_44714,"Żabiniec",,0,CZ_147-01_32,900187,0,0
"147",1523_CZ,1523_63913,"Żabiniec",,0,CZ_147-01_32,903045,0,0
"147",1522_CZ,1522_44716,"Nowy Kleparz",,1,CZ_147-01_33,900189,0,0
"147",1523_CZ,1523_63914,"Nowy Kleparz",,1,CZ_147-01_33,903046,0,0
"147",1522_CZ,1522_44718,"Żabiniec",,0,CZ_147-01_34,900187,0,0
"147",1523_CZ,1523_63915,"Żabiniec",,0,CZ_147-01_34,903045,0,0
"147",1522_CZ,1522_44722,"Nowy Kleparz",,1,CZ_147-01_35,900189,0,0
"147",1523_CZ,1523_63916,"Nowy Kleparz",,1,CZ_147-01_35,903046,0,0
"147",1522_CZ,1522_44725,"Żabiniec",,0,CZ_147-01_36,900187,0,0
"147",1523_CZ,1523_63917,"Żabiniec",,0,CZ_147-01_36,903045,0,0
"147",1522_CZ,1522_44727,"Nowy Kleparz",,1,CZ_147-01_37,900189,0,0
"147",1523_CZ,1523_63918,"Nowy Kleparz",,1,CZ_147-01_37,903046,0,0
"147",1522_CZ,1522_44730,"Żabiniec",,0,CZ_147-01_38,900187,0,0
"147",1523_CZ,1523_63919,"Żabiniec",,0,CZ_147-01_38,903045,0,0
"147",1522_CZ,1522_44733,"Nowy Kleparz",,1,CZ_147-01_39,900189,0,0
"147",1523_CZ,1523_63920,"Nowy Kleparz",,1,CZ_147-01_39,903046,0,0
"147",1522_CZ,1522_44736,"Żabiniec",,0,CZ_147-01_40,900187,0,0
"147",1523_CZ,1523_63921,"Żabiniec",,0,CZ_147-01_40,903045,0,0
"147",1522_CZ,1522_44739,"Nowy Kleparz",,1,CZ_147-01_41,900189,0,0
"147",1523_CZ,1523_63922,"Nowy Kleparz",,1,CZ_147-01_41,903046,0,0
"147",1522_CZ,1522_44742,"Żabiniec",,0,CZ_147-01_42,900187,0,0
"147",1523_CZ,1523_63923,"Żabiniec",,0,CZ_147-01_42,903045,0,0
"147",1522_CZ,1522_44745,"Nowy Kleparz",,1,CZ_147-01_43,900189,0,0
"147",1523_CZ,1523_63924,"Nowy Kleparz",,1,CZ_147-01_43,903046,0,0
"147",1522_CZ,1522_44749,"Żabiniec",,0,CZ_147-01_44,900187,0,0
"147",1523_CZ,1523_63925,"Żabiniec",,0,CZ_147-01_44,903045,0,0
"147",1522_CZ,1522_44752,"Nowy Kleparz",,1,CZ_147-01_45,900189,0,0
"147",1523_CZ,1523_63926,"Nowy Kleparz",,1,CZ_147-01_45,903046,0,0
"147",1522_CZ,1522_44761,"Żabiniec",,0,CZ_147-02_2,900187,0,0
"147",1523_CZ,1523_63723,"Żabiniec",,0,CZ_147-02_2,903045,0,0
"147",1522_CZ,1522_44764,"Nowy Kleparz",,1,CZ_147-02_3,900189,0,0
"147",1523_CZ,1523_63724,"Nowy Kleparz",,1,CZ_147-02_3,903046,0,0
"147",1522_CZ,1522_44767,"Żabiniec",,0,CZ_147-02_4,900187,0,0
"147",1523_CZ,1523_63725,"Żabiniec",,0,CZ_147-02_4,903045,0,0
"147",1522_CZ,1522_44770,"Nowy Kleparz",,1,CZ_147-02_5,900189,0,0
"147",1523_CZ,1523_63726,"Nowy Kleparz",,1,CZ_147-02_5,903046,0,0
"147",1522_CZ,1522_44773,"Żabiniec",,0,CZ_147-02_6,900187,0,0
"147",1523_CZ,1523_63727,"Żabiniec",,0,CZ_147-02_6,903045,0,0
"147",1522_CZ,1522_44776,"Nowy Kleparz",,1,CZ_147-02_7,900189,0,0
"147",1523_CZ,1523_63728,"Nowy Kleparz",,1,CZ_147-02_7,903046,0,0
"147",1522_CZ,1522_44779,"Żabiniec",,0,CZ_147-02_8,900187,0,0
"147",1523_CZ,1523_63729,"Żabiniec",,0,CZ_147-02_8,903045,0,0
"147",1522_CZ,1522_44782,"Nowy Kleparz",,1,CZ_147-02_9,900189,0,0
"147",1523_CZ,1523_63730,"Nowy Kleparz",,1,CZ_147-02_9,903046,0,0
"147",1522_CZ,1522_44785,"Żabiniec",,0,CZ_147-02_10,900187,0,0
"147",1523_CZ,1523_63731,"Żabiniec",,0,CZ_147-02_10,903045,0,0
"147",1522_CZ,1522_44788,"Nowy Kleparz",,1,CZ_147-02_11,900189,0,0
"147",1523_CZ,1523_63732,"Nowy Kleparz",,1,CZ_147-02_11,903046,0,0
"147",1522_CZ,1522_44791,"Żabiniec",,0,CZ_147-02_12,900187,0,0
"147",1523_CZ,1523_63733,"Żabiniec",,0,CZ_147-02_12,903045,0,0
"147",1522_CZ,1522_44794,"Nowy Kleparz",,1,CZ_147-02_13,900189,0,0
"147",1523_CZ,1523_63734,"Nowy Kleparz",,1,CZ_147-02_13,903046,0,0
"147",1522_CZ,1522_44797,"Żabiniec",,0,CZ_147-02_14,900187,0,0
"147",1523_CZ,1523_63735,"Żabiniec",,0,CZ_147-02_14,903045,0,0
"147",1522_CZ,1522_44800,"Nowy Kleparz",,1,CZ_147-02_15,900189,0,0
"147",1523_CZ,1523_63736,"Nowy Kleparz",,1,CZ_147-02_15,903046,0,0
"147",1522_CZ,1522_44803,"Żabiniec",,0,CZ_147-02_16,900187,0,0
"147",1523_CZ,1523_63737,"Żabiniec",,0,CZ_147-02_16,903045,0,0
"147",1522_CZ,1522_44806,"Nowy Kleparz",,1,CZ_147-02_17,900189,0,0
"147",1523_CZ,1523_63738,"Nowy Kleparz",,1,CZ_147-02_17,903046,0,0
"147",1522_CZ,1522_44809,"Żabiniec",,0,CZ_147-02_18,900187,0,0
"147",1523_CZ,1523_63739,"Żabiniec",,0,CZ_147-02_18,903045,0,0
"147",1522_CZ,1522_44812,"Nowy Kleparz",,1,CZ_147-02_19,900189,0,0
"147",1523_CZ,1523_63740,"Nowy Kleparz",,1,CZ_147-02_19,903046,0,0
"147",1522_CZ,1522_44815,"Żabiniec",,0,CZ_147-02_20,900187,0,0
"147",1523_CZ,1523_63741,"Żabiniec",,0,CZ_147-02_20,903045,0,0
"147",1522_CZ,1522_44818,"Nowy Kleparz",,1,CZ_147-02_21,900189,0,0
"147",1523_CZ,1523_63742,"Nowy Kleparz",,1,CZ_147-02_21,903046,0,0
"147",1522_CZ,1522_44821,"Żabiniec",,0,CZ_147-02_22,900187,0,0
"147",1523_CZ,1523_63743,"Żabiniec",,0,CZ_147-02_22,903045,0,0
"147",1522_CZ,1522_44824,"Nowy Kleparz",,1,CZ_147-02_23,900189,0,0
"147",1523_CZ,1523_63744,"Nowy Kleparz",,1,CZ_147-02_23,903046,0,0
"147",1522_CZ,1522_44833,"Żabiniec",,0,CZ_147-02_26,900187,0,0
"147",1523_CZ,1523_63747,"Żabiniec",,0,CZ_147-02_26,903045,0,0
"147",1522_CZ,1522_44836,"Nowy Kleparz",,1,CZ_147-02_27,900189,0,0
"147",1523_CZ,1523_63748,"Nowy Kleparz",,1,CZ_147-02_27,903046,0,0
"147",1522_CZ,1522_44838,"Żabiniec",,0,CZ_147-02_28,900187,0,0
"147",1523_CZ,1523_63749,"Żabiniec",,0,CZ_147-02_28,903045,0,0
"147",1522_CZ,1522_44840,"Nowy Kleparz",,1,CZ_147-02_29,900189,0,0
"147",1523_CZ,1523_63750,"Nowy Kleparz",,1,CZ_147-02_29,903046,0,0
"147",1522_CZ,1522_44844,"Żabiniec",,0,CZ_147-02_30,900187,0,0
"147",1523_CZ,1523_63751,"Żabiniec",,0,CZ_147-02_30,903045,0,0
"147",1522_CZ,1522_44847,"Nowy Kleparz",,1,CZ_147-02_31,900189,0,0
"147",1523_CZ,1523_63752,"Nowy Kleparz",,1,CZ_147-02_31,903046,0,0
"147",1522_CZ,1522_44849,"Żabiniec",,0,CZ_147-02_32,900187,0,0
"147",1523_CZ,1523_63753,"Żabiniec",,0,CZ_147-02_32,903045,0,0
"147",1522_CZ,1522_44852,"Nowy Kleparz",,1,CZ_147-02_33,900189,0,0
"147",1523_CZ,1523_63754,"Nowy Kleparz",,1,CZ_147-02_33,903046,0,0
"147",1522_CZ,1522_44855,"Żabiniec",,0,CZ_147-02_34,900187,0,0
"147",1523_CZ,1523_63755,"Żabiniec",,0,CZ_147-02_34,903045,0,0
"147",1522_CZ,1522_44859,"Nowy Kleparz",,1,CZ_147-02_35,900189,0,0
"147",1523_CZ,1523_63756,"Nowy Kleparz",,1,CZ_147-02_35,903046,0,0
"147",1522_CZ,1522_44861,"Żabiniec",,0,CZ_147-02_36,900187,0,0
"147",1523_CZ,1523_63757,"Żabiniec",,0,CZ_147-02_36,903045,0,0
"147",1522_CZ,1522_44864,"Nowy Kleparz",,1,CZ_147-02_37,900189,0,0
"147",1523_CZ,1523_63758,"Nowy Kleparz",,1,CZ_147-02_37,903046,0,0
"147",1522_CZ,1522_44869,"Żabiniec",,0,CZ_147-02_38,900187,0,0
"147",1523_CZ,1523_63759,"Żabiniec",,0,CZ_147-02_38,903045,0,0
"147",1522_CZ,1522_44871,"Nowy Kleparz",,1,CZ_147-02_39,900189,0,0
"147",1523_CZ,1523_63760,"Nowy Kleparz",,1,CZ_147-02_39,903046,0,0
"147",1522_CZ,1522_44875,"Żabiniec",,0,CZ_147-02_40,900187,0,0
"147",1523_CZ,1523_63761,"Żabiniec",,0,CZ_147-02_40,903045,0,0
"147",1522_CZ,1522_44878,"Nowy Kleparz",,1,CZ_147-02_41,900189,0,0
"147",1523_CZ,1523_63762,"Nowy Kleparz",,1,CZ_147-02_41,903046,0,0
"147",1522_CZ,1522_44881,"Żabiniec",,0,CZ_147-02_42,900187,0,0
"147",1523_CZ,1523_63763,"Żabiniec",,0,CZ_147-02_42,903045,0,0
"147",1522_CZ,1522_44884,"Nowy Kleparz",,1,CZ_147-02_43,900189,0,0
"147",1523_CZ,1523_63764,"Nowy Kleparz",,1,CZ_147-02_43,903046,0,0
"147",1522_CZ,1522_44887,"Żabiniec",,0,CZ_147-02_44,900187,0,0
"147",1523_CZ,1523_63765,"Żabiniec",,0,CZ_147-02_44,903045,0,0
"147",1522_CZ,1522_44890,"Nowy Kleparz",,1,CZ_147-02_45,900189,0,0
"147",1523_CZ,1523_63766,"Nowy Kleparz",,1,CZ_147-02_45,903046,0,0
"147",1522_CZ,1522_44233,"Żabiniec",,0,CZ_147-03_2,900187,0,0
"147",1523_CZ,1523_63769,"Żabiniec",,0,CZ_147-03_2,903045,0,0
"147",1522_CZ,1522_44236,"Nowy Kleparz",,1,CZ_147-03_3,900189,0,0
"147",1523_CZ,1523_63770,"Nowy Kleparz",,1,CZ_147-03_3,903046,0,0
"147",1522_CZ,1522_44238,"Żabiniec",,0,CZ_147-03_4,900187,0,0
"147",1523_CZ,1523_63771,"Żabiniec",,0,CZ_147-03_4,903045,0,0
"147",1522_CZ,1522_44241,"Nowy Kleparz",,1,CZ_147-03_5,900189,0,0
"147",1523_CZ,1523_63772,"Nowy Kleparz",,1,CZ_147-03_5,903046,0,0
"147",1522_CZ,1522_44244,"Żabiniec",,0,CZ_147-03_6,900187,0,0
"147",1523_CZ,1523_63773,"Żabiniec",,0,CZ_147-03_6,903045,0,0
"147",1522_CZ,1522_44247,"Nowy Kleparz",,1,CZ_147-03_7,900189,0,0
"147",1523_CZ,1523_63774,"Nowy Kleparz",,1,CZ_147-03_7,903046,0,0
"147",1522_CZ,1522_44251,"Żabiniec",,0,CZ_147-03_8,900187,0,0
"147",1523_CZ,1523_63775,"Żabiniec",,0,CZ_147-03_8,903045,0,0
"147",1522_CZ,1522_44253,"Nowy Kleparz",,1,CZ_147-03_9,900189,0,0
"147",1523_CZ,1523_63776,"Nowy Kleparz",,1,CZ_147-03_9,903046,0,0
"147",1522_CZ,1522_44256,"Żabiniec",,0,CZ_147-03_10,900187,0,0
"147",1523_CZ,1523_63777,"Żabiniec",,0,CZ_147-03_10,903045,0,0
"147",1522_CZ,1522_44259,"Nowy Kleparz",,1,CZ_147-03_11,900189,0,0
"147",1523_CZ,1523_63778,"Nowy Kleparz",,1,CZ_147-03_11,903046,0,0
"147",1522_CZ,1522_44264,"Żabiniec",,0,CZ_147-03_12,900187,0,0
"147",1523_CZ,1523_63779,"Żabiniec",,0,CZ_147-03_12,903045,0,0
"147",1522_CZ,1522_44265,"Nowy Kleparz",,1,CZ_147-03_13,900189,0,0
"147",1523_CZ,1523_63780,"Nowy Kleparz",,1,CZ_147-03_13,903046,0,0
"147",1522_CZ,1522_44268,"Żabiniec",,0,CZ_147-03_14,900187,0,0
"147",1523_CZ,1523_63781,"Żabiniec",,0,CZ_147-03_14,903045,0,0
"147",1522_CZ,1522_44272,"Nowy Kleparz",,1,CZ_147-03_15,900189,0,0
"147",1523_CZ,1523_63782,"Nowy Kleparz",,1,CZ_147-03_15,903046,0,0
"147",1522_CZ,1522_44274,"Żabiniec",,0,CZ_147-03_16,900187,0,0
"147",1523_CZ,1523_63783,"Żabiniec",,0,CZ_147-03_16,903045,0,0
"147",1522_CZ,1522_44277,"Nowy Kleparz",,1,CZ_147-03_17,900189,0,0
"147",1523_CZ,1523_63784,"Nowy Kleparz",,1,CZ_147-03_17,903046,0,0
"147",1522_CZ,1522_44280,"Żabiniec",,0,CZ_147-03_18,900187,0,0
"147",1523_CZ,1523_63785,"Żabiniec",,0,CZ_147-03_18,903045,0,0
"147",1522_CZ,1522_44283,"Nowy Kleparz",,1,CZ_147-03_19,900189,0,0
"147",1523_CZ,1523_63786,"Nowy Kleparz",,1,CZ_147-03_19,903046,0,0
"147",1522_CZ,1522_44286,"Żabiniec",,0,CZ_147-03_20,900187,0,0
"147",1523_CZ,1523_63787,"Żabiniec",,0,CZ_147-03_20,903045,0,0
"147",1522_CZ,1522_44289,"Nowy Kleparz",,1,CZ_147-03_21,900189,0,0
"147",1523_CZ,1523_63788,"Nowy Kleparz",,1,CZ_147-03_21,903046,0,0
"147",1522_CZ,1522_44298,"Żabiniec",,0,CZ_147-04_2,900187,0,0
"147",1523_CZ,1523_63791,"Żabiniec",,0,CZ_147-04_2,903045,0,0
